Marka,Model,Yil,Km,Vites,Yakit,Fiyat,Tuketim
Renault,Megane 1.5 dCi Touch,2016,102000,Manuel Vites,Dizel,132000,6.0
Renault,Fluence 1.5 dCi Icon,2014,231000,Manuel Vites,Dizel,75000,6.0
Renault,Fluence 1.5 dCi Extreme,2011,262,Manuel Vites,Dizel,70000,6.0
Renault,Clio 1.2 Joy,2014,150015,Manuel Vites,Benzin,52500,6.0
Renault,Fluence 1.5 dCi Icon,2016,62000,Manuel Vites,Dizel,117000,6.0
Renault,Megane 1.9 dCi Authentique,2002,228000,Manuel Vites,Dizel,59000,7.0
Renault,Symbol 1.5 dCi Joy,2016,75000,Manuel Vites,Dizel,81000,6.0
Renault,Megane 1.5 dCi Joy,2017,32000,Otomatik Vites,Dizel,147500,6.0
Renault,Symbol 1.4 Authentique,2007,136500,Manuel Vites,Benzin,43000,7.0
Renault,Laguna 1.6 Expression,2004,247000,Manuel Vites,Benzin,36500,7.0
Renault,Megane 1.5 dCi Touch,2016,117000,Manuel Vites,Dizel,133000,6.0
Renault,Fluence 1.5 dCi Joy,2013,150000,Manuel Vites,Dizel,60000,6.0
Renault,Fluence 1.5 dCi Touch,2013,208000,Manuel Vites,Dizel,74000,6.0
Renault,Clio 1.5 dCi Touch,2018,55000,Otomatik Vites,Dizel,124000,6.0
Renault,Fluence 1.5 dCi Icon,2016,92000,Otomatik Vites,Dizel,119000,6.0
Renault,Fluence 1.5 dCi Business,2012,231000,Manuel Vites,Dizel,58500,7.0
Renault,Symbol 1.2 Expression,2012,148750,Manuel Vites,Benzin,47500,5.5
Renault,Laguna 1.6 Dynamique,2005,265300,Manuel Vites,Benzin,44500,6.0
Renault,5 GTL,1990,290000,Manuel Vites,Benzin,14000,6.0
Mercedes,A Serisi A 180 CDI BlueEfficiency Style,2014,182000,Otomatik Vites,Dizel,199500,6.0
Renault,Fluence 1.5 dCi Icon,2013,216000,Manuel Vites,Dizel,85000,6.0
Renault,Latitude 1.5 dCi Executive,2013,96000,Manuel Vites,Dizel,125000,6.0
Renault,Megane 1.6 Joy,2018,44000,Manuel Vites,Benzin,119900,6.0
Renault,Fluence 1.5 dCi Touch Plus,2014,170000,Manuel Vites,Dizel,92750,6.0
Renault,Clio 1.5 dCi SportTourer Joy,2016,73000,Otomatik Vites,Dizel,86500,6.0
Renault,Fluence 1.5 dCi Extreme,2011,300000,Manuel Vites,Dizel,60000,6.0
Renault,Megane III Megane III,2011,123000,Otomatik Vites,Dizel,77500,6.0
Renault,Fluence 1.5 dCi Privilege,2011,288000,Manuel Vites,Dizel,73000,7.0
Renault,Koleos 2.0 DCi Privilege,2011,180000,Otomatik Vites,Dizel,114000,7.0
Renault,Fluence 1.5 dCi Extreme,2011,194000,Manuel Vites,Dizel,75000,6.0
Renault,Megane II Megane II,2007,258000,Manuel Vites,Dizel,61000,6.0
Renault,Clio 1.5 DCi Authentique,2007,193000,Manuel Vites,Dizel,39500,6.0
Renault,Megane 1.6,2018,17400,Manuel Vites,Benzin,128500,6.0
Renault,Fluence 1.5 dCi Touch Plus,2012,137000,Manuel Vites,Dizel,91500,6.0
Renault,Clio 1.5 dCi,2004,307000,Manuel Vites,Dizel,30000,7.0
Renault,Megane 1.5 dCi Touch,2017,76000,Manuel Vites,Dizel,141950,6.0
Renault,11 Diğer,2011,250000,Manuel Vites,Dizel,85000,7.0
Renault,Fluence 1.5 dCi Touch,2015,161000,Manuel Vites,Dizel,92500,7.0
Renault,Megane II Megane II,2005,239600,Manuel Vites,Dizel,57500,6.0
Hyundai,Tucson 1.6 GDI Style,2015,75000,Otomatik Vites,Benzin,160000,6.0
Renault,Clio 1.4 16V,2001,280000,Manuel Vites,Benzin,27500,6.0
Renault,Clio 1.5 dCi Joy,2019,5500,Manuel Vites,Dizel,104900,6.0
Renault,12 Toros,1990,70,Manuel Vites,Benzin,19750,6.0
Renault,Megane 1.6 Extreme,2012,67000,Manuel Vites,Benzin,66000,6.0
Renault,Symbol 1.5 dCi Joy,2015,146900,Manuel Vites,Dizel,67500,6.0
Renault,Fluence 1.5 dCi Icon,2014,160000,Manuel Vites,Dizel,92950,6.0
Renault,Fluence 1.5 dCi Icon,2014,91000,Manuel Vites,Dizel,94500,6.0
Renault,Megane 1.5 dCi Icon,2017,70000,Otomatik Vites,Dizel,168950,6.0
Renault,Megane Diğer,2019,21000,Otomatik Vites,Dizel,195950,5.5
Renault,Megane 1.5 DCi Expression,2008,220000,Otomatik Vites,Dizel,53950,6.0
Renault,Latitude 1.5 dCi Executive,2011,159500,Manuel Vites,Dizel,89950,6.0
Renault,Symbol 1.5 dCi Authentique,2011,270000,Manuel Vites,Dizel,46750,6.0
Renault,Symbol 1.4 Expression Plus,2011,200000,Manuel Vites,Benzin,51500,6.0
Renault,Clio 1.2 Joy,2019,6000,Manuel Vites,Benzin,93500,5.5
Renault,Megane 1.5 dCi Touch Plus,2013,85000,Manuel Vites,Dizel,113000,6.0
Renault,19 1.6 Europa IE,1998,99000,Manuel Vites,Benzin,26500,6.0
Renault,Symbol 1.5 dCi Joy,2015,375000,Manuel Vites,Dizel,48750,6.0
Renault,Clio 1.5 dCi Icon,2018,75000,Manuel Vites,Dizel,115500,6.0
Renault,Fluence 1.5 dCi Icon,2013,210000,Otomatik Vites,Dizel,100000,6.0
BMW,5 Serisi 520d xDrive Pure,2018,59854,Otomatik Vites,Dizel,594500,7.0
Renault,Fluence 1.5 dCi Touch Plus,2013,189500,Manuel Vites,Dizel,81750,6.0
Renault,Broadway Broadway,1995,10,Manuel Vites,Benzin,15750,7.0
Renault,Symbol 1.5 dCi Authentique Edition,2012,187000,Manuel Vites,Dizel,51000,6.0
Renault,Megane 1.5 dCi Icon,2017,89000,Otomatik Vites,Dizel,158900,6.0
Renault,Megane 1.5 dCi Joy,2013,170000,Otomatik Vites,Dizel,91750,6.0
Renault,Megane 1.5 dCi Touch,2016,146000,Otomatik Vites,Dizel,134000,6.0
Renault,Megane 1.5 dCi Touch,2017,89000,Otomatik Vites,Dizel,152000,6.0
Renault,Modus 1.4 16V Authentique,2009,163000,Manuel Vites,Benzin,49500,6.0
Renault,Symbol 1.5 dCi Authentique,2010,203500,Manuel Vites,Dizel,44500,6.0
Renault,R 9 1.6 Fairway,1994,356323,Manuel Vites,Benzin,17000,6.0
Renault,Fluence 1.5 dCi Business,2011,265000,Manuel Vites,Dizel,45900,6.0
Renault,Megane 1.5 DCi Privilege,2006,193000,Manuel Vites,Dizel,62500,5.5
Renault,19 1.4 RT,1995,100,Manuel Vites,Benzin,15750,6.0
Renault,Clio 1.4 Authentique,2004,246000,Manuel Vites,Benzin,36500,6.0
Renault,Symbol 1.0 Joy,2017,65000,Manuel Vites,Benzin,71500,5.5
Renault,11 Diğer,1988,1111111,Manuel Vites,Benzin,11950,7.0
Renault,Megane 1.5 dCi Touch,2019,7250,Otomatik Vites,Dizel,188500,6.0
Renault,Talisman 1.6 dCi Touch,2016,52000,Otomatik Vites,Dizel,189000,7.0
Renault,Clio 1.2 Joy,2019,9600,Manuel Vites,Benzin,98000,5.5
Jaguar,XF 2.0 D Prestige Plus,2017,26100,Otomatik Vites,Dizel,634500,4.5
Renault,Megane II Megane II,2004,241000,Manuel Vites,Benzin,57500,6.0
Renault,Megane 1.5 DCi Authentique,2007,231000,Manuel Vites,Dizel,52500,6.0
Renault,Laguna 2.0 RXE,1998,245000,Manuel Vites,Benzin,27850,7.0
Renault,Megane 1.6 RTE,2000,183000,Manuel Vites,Benzin,46500,6.0
Renault,11 Diğer,2008,216000,Manuel Vites,Dizel,55750,8.0
Renault,Fluence 1.5 dCi Icon,2013,166700,Manuel Vites,Dizel,95000,6.0
Renault,Symbol 1.0 Joy,2017,65000,Manuel Vites,Benzin,76500,5.5
Renault,Symbol 1.2 Authentique,2014,195000,Manuel Vites,Benzin,56500,5.5
Renault,Fluence 1.5 dCi Touch,2015,84250,Manuel Vites,Dizel,103500,6.0
Renault,Fluence 1.5 dCi Touch Plus,2014,180000,Manuel Vites,Dizel,81500,7.0
Renault,Clio 1.0 TCe Joy,2020,20,Otomatik Vites,Benzin,131000,5.5
Renault,Fluence 1.5 dCi Extreme,2011,60400,Manuel Vites,Dizel,87500,6.0
Renault,9 Broadway RNi,1997,175000,Manuel Vites,Benzin,33000,6.0
Renault,Clio 1.5 dCi,2017,142000,Manuel Vites,Dizel,84500,6.0
Renault,Symbol 1.5 dCi Expression Plus,2011,290000,Manuel Vites,Dizel,47000,6.0
Renault,Fluence 1.5 dCi Touch,2015,68850,Manuel Vites,Dizel,98990,6.0
Renault,Fluence 1.5 dCi Icon,2016,136000,Otomatik Vites,Dizel,124500,6.0
Renault,Fluence 1.5 dCi Icon,2016,128000,Otomatik Vites,Dizel,124500,6.0
Renault,Clio 1.5 dCi Joy,2018,34000,Manuel Vites,Dizel,99750,6.0
Renault,Fluence 1.5 dCi Touch,2014,124000,Otomatik Vites,Dizel,105500,6.0
Renault,19 1.9 Europa RN TD,1997,217000,Manuel Vites,Dizel,20000,7.0
Renault,Clio 1.5 dCi GT Line,2017,129267,Manuel Vites,Dizel,89500,6.0
Renault,R 9 1.4 Broadway,1993,246000,Manuel Vites,Benzin,18500,6.0
Renault,Diğer Diğer,2001,250,Manuel Vites,Dizel,22000,7.0
Renault,Fluence 1.5 dCi Privilege,2011,220000,Manuel Vites,Dizel,65000,6.0
Renault,Fluence 1.5 dCi Touch,2016,186000,Manuel Vites,Dizel,92500,6.0
Renault,Clio 1.2 Grandtour Dynamique,2010,317000,Manuel Vites,Benzin,48500,5.5
Renault,Symbol 1.5 dCi Joy,2015,173000,Manuel Vites,Dizel,75000,6.0
Renault,Megane III Megane III,2012,186000,Manuel Vites,Dizel,82000,7.0
Renault,9 Broadway RL,1998,202767,Manuel Vites,Benzin,22000,6.0
Renault,Megane 1.4 RTA,2001,170000,Manuel Vites,Benzin,35500,6.0
Renault,Megane 1.5 dCi Touch Plus,2018,35000,Otomatik Vites,Dizel,127000,6.0
Renault,Megane 1.5 DCi Authentique,2007,260000,Manuel Vites,Dizel,49900,6.0
Renault,Megane 1.5 dCi Icon,2016,52000,Otomatik Vites,Dizel,159900,6.0
Renault,Fluence 1.5 dCi Touch,2015,159000,Otomatik Vites,Dizel,83900,6.0
Renault,Clio 1.2 Icon,2016,79000,Manuel Vites,Benzin,90000,6.0
Renault,Diğer Diğer,1991,99999,Manuel Vites,Benzin,11500,7.0
Renault,Broadway Broadway,1993,12122,Manuel Vites,Benzin,14750,6.0
Renault,Symbol,2017,57000,Manuel Vites,Dizel,70000,6.0
Dacia,Dokker 1.5 dCi Ambiance,2015,178535,Manuel Vites,Dizel,63750,6.0
Renault,Megane III Megane III,2014,112000,Manuel Vites,Dizel,82250,6.0
Renault,Clio 1.0 TCe Joy,2020,5,Otomatik Vites,Benzin,132500,5.5
Renault,Clio 1.0 TCe Touch,2020,5,Otomatik Vites,Benzin,139500,5.5
Renault,Clio 1.0 TCe Joy,2020,5,Otomatik Vites,Benzin,132500,5.5
Renault,Megane II Megane II,2004,251000,Manuel Vites,Benzin,44500,6.0
Renault,Clio 1.0 TCe Icon,2020,5,Otomatik Vites,Benzin,156000,5.5
Renault,Symbol 1.5 dCi Authentique,2009,223000,Manuel Vites,Dizel,41500,6.0
Renault,Megane 1.6 RTE,1998,268000,Manuel Vites,Benzin,28000,7.0
Renault,Megane 1.6 RTE,1998,268000,Manuel Vites,Benzin,28000,7.0
Renault,Symbol 1.5 dCi Joy,2017,89800,Manuel Vites,Dizel,82500,6.0
Renault,Symbol 1.2 Authentique,2009,188000,Manuel Vites,Benzin,45000,5.5
Renault,Megane III Megane III,2014,99500,Otomatik Vites,Dizel,124000,6.0
Renault,Fluence 1.5 dCi Icon,2015,130000,Manuel Vites,Dizel,111500,6.0
Renault,Megane 1.5 dCi Touch,2017,85000,Otomatik Vites,Dizel,148000,6.0
Renault,Clio 1.5 dCi Joy,2016,138000,Manuel Vites,Dizel,79750,6.0
Renault,Symbol 1.2 Authentique Edition,2012,90000,Manuel Vites,Benzin,51950,5.5
Renault,Talisman 1.6 dCi Touch,2016,96000,Otomatik Vites,Dizel,198000,6.0
Renault,Laguna 1.6 Privelege,2003,209000,Manuel Vites,Benzin,48500,6.0
Renault,Fluence 1.5 dCi Touch,2016,60000,Manuel Vites,Dizel,108900,6.0
Peugeot,2008 1.2 PureTech GT Line,2020,10,Otomatik Vites,Benzin,269500,5.5
Renault,Fluence 1.5 dCi Touch,2015,89000,Otomatik Vites,Dizel,92850,6.0
Renault,Megane 1.5 dCi Touch,2016,60000,Otomatik Vites,Dizel,127500,6.0
Renault,Megane 1.5 dCi Touch Plus,2015,89500,Manuel Vites,Dizel,95500,6.0
Renault,Megane 1.6 Joy,2017,54250,Manuel Vites,Benzin,114999,6.0
Renault,Latitude 1.5 dCi Privilege,2011,206750,Manuel Vites,Dizel,76999,6.0
Renault,Symbol 1.5 dCi Joy,2013,140000,Manuel Vites,Dizel,49500,6.0
Renault,Megane 1.5 dCi Icon,2016,220000,Manuel Vites,Dizel,107500,6.0
Renault,Clio 1.6,2001,150000,Manuel Vites,Benzin,36000,5.5
Renault,11,2014,80000,Otomatik Vites,Dizel,123000,6.0
Renault,19 1.6 Europa RNE,1998,171000,Manuel Vites,Benzin,25000,6.0
Renault,Fluence 1.5 dCi Business,2011,178999,Manuel Vites,Dizel,64750,6.0
Renault,R 19 1.4 Europa RN,1996,251000,Manuel Vites,Benzin,21000,6.0
Renault,Clio 1.2 Authentique,2012,107000,Manuel Vites,Benzin,60000,5.5
Renault,Fluence 1.5 dCi Touch,2016,116000,Manuel Vites,Dizel,93500,6.0
Renault,Megane 1.6 Joy,2016,39000,Manuel Vites,Benzin,111000,7.0
Renault,Megane 1.6 Dynamique,2005,202000,Manuel Vites,Benzin,44750,7.0
Renault,Fluence 1.5 dCi Touch,2016,138290,Manuel Vites,Dizel,99750,6.0
Renault,9 Broadway RNi,1997,293000,Manuel Vites,Benzin,29750,6.0
Renault,Kadjar 1.5 dCi EDC Icon,2015,68283,Otomatik Vites,Dizel,187900,6.0
Hyundai,Tucson 1.6 GDI Style,2015,75000,Otomatik Vites,Benzin,160000,6.0
Renault,Megane III Diğer,2017,30000,Otomatik Vites,Dizel,151500,6.0
Renault,17 17,2004,182000,Manuel Vites,Benzin,61750,6.0
Renault,9 Spring,1995,155200,Manuel Vites,Benzin,17000,7.0
Renault,Fluence 1.5 dCi Touch,2015,99000,Manuel Vites,Dizel,103000,6.0
Renault,Symbol 1.2 Expression,2012,165000,Manuel Vites,Benzin,43500,5.5
Renault,30 Diğer,2014,105000,Manuel Vites,Dizel,93000,6.0
Renault,Broadway Broadway,1990,305000,Manuel Vites,Benzin,14250,6.0
Renault,Clio 1.4,2001,166000,Manuel Vites,Benzin,30000,7.0
Renault,Megane 1.6 RTA,1999,250000,Manuel Vites,Benzin,24500,7.0
Renault,Clio 1.5 DCi Alize,2006,226000,Manuel Vites,Dizel,35000,6.0
Renault,Fluence 1.5 dCi Touch,2016,139500,Otomatik Vites,Dizel,101000,6.0
Renault,Laguna 2.0 RXT,2000,280000,Manuel Vites,Benzin,24750,7.0
Renault,Symbol,2016,114852,Otomatik Vites,Dizel,143000,6.0
Renault,Clio 1.2 Expression,2011,103000,Manuel Vites,Benzin,53500,5.5
Renault,Symbol,2016,125487,Otomatik Vites,Dizel,151000,6.0
Renault,Clio 1.5 dCi SportTourer Joy,2015,247000,Manuel Vites,Dizel,66000,6.0
Renault,Megane 1.6 RNA,1999,105000,Manuel Vites,Benzin,29500,6.0
Renault,Megane 1.5 dCi Touch,2017,78000,Otomatik Vites,Dizel,152000,6.0
Renault,Laguna 1.6 Expression,2005,197216,Manuel Vites,Benzin,45000,6.0
Hyundai,Tucson 1.6 GDI Style,2015,75000,Otomatik Vites,Benzin,160000,6.0
Renault,Megane 1.6 Dynamique,2003,204000,Manuel Vites,Benzin,46500,6.0
Renault,Megane Diğer,2008,203000,Otomatik Vites,Dizel,62500,6.0
Renault,Scenic 1.6 Dynamique,2005,140000,Manuel Vites,Benzin,61750,6.0
Renault,Clio 1.5 dCi Touch,2018,27113,Manuel Vites,Dizel,108900,6.0
Renault,Megane 1.5 dCi Touch,2017,76835,Otomatik Vites,Dizel,146900,6.0
Renault,Clio 1.5 dCi SportTourer Touch,2016,114842,Otomatik Vites,Dizel,111900,6.0
Renault,Clio 1.5 dCi Icon,2017,70700,Otomatik Vites,Dizel,122900,6.0
Renault,Symbol 1.5 dCi Joy,2016,140000,Manuel Vites,Dizel,64500,6.0
Renault,Symbol 1.5 dCi Expression,2008,280000,Manuel Vites,Dizel,44400,6.0
Renault,Symbol 1.5 dCi Joy,2013,170000,Manuel Vites,Dizel,61900,6.0
Renault,Megane 1.5 dCi Touch Plus,2016,93000,Otomatik Vites,Dizel,123000,6.0
Renault,Clio 1.5 dCi Joy,2018,27000,Manuel Vites,Dizel,96000,6.0
Renault,Symbol 1.5 dCi Joy,2017,60000,Manuel Vites,Dizel,89500,6.0
Renault,Clio 1.5 dCi SportTourer Touch,2018,57000,Otomatik Vites,Dizel,122950,6.0
Renault,Clio 1.4 Expression,2002,251000,Manuel Vites,Benzin,28000,6.0
Renault,Clio 1.6 RTE,2000,210000,Otomatik Vites,Benzin,34750,6.0
Renault,Clio 1.5 dCi Joy,2018,88000,Manuel Vites,Dizel,94750,6.0
Renault,Clio 1.5 dCi SportTourer Joy,2018,72000,Manuel Vites,Dizel,98750,6.0
Renault,Symbol 1.5 dCi Joy,2016,128000,Manuel Vites,Dizel,75750,6.0
Hyundai,I20 1.2 Team,2011,220000,Manuel Vites,Benzin,49500,5.5
Renault,Clio 1.5 dCi Touch,2012,70000,Manuel Vites,Dizel,83900,6.0
Renault,Clio 1.5 dCi Joy,2017,123000,Manuel Vites,Dizel,93750,6.0
Renault,Fluence 1.5 dCi Touch,2016,89000,Manuel Vites,Dizel,90900,6.0
Renault,Clio 1.5 dCi Touch,2018,21000,Otomatik Vites,Dizel,127000,6.0
Renault,Clio 1.5 dCi SportTourer Touch,2016,62000,Otomatik Vites,Dizel,105000,6.0
Renault,Megane 1.5 dCi Touch,2018,41000,Otomatik Vites,Dizel,150000,6.0
Renault,Clio 1.5 dCi SportTourer Touch,2018,85000,Otomatik Vites,Dizel,106500,6.0
Renault,Symbol 1.5 dCi Joy,2016,57000,Manuel Vites,Dizel,74000,6.0
Renault,Clio 1.5 dCi SportTourer Joy,2016,89000,Manuel Vites,Dizel,85850,6.0
Renault,Fluence 1.5 dCi Touch,2015,51000,Manuel Vites,Dizel,96850,6.0
Renault,Fluence 1.5 dCi,2013,175000,Manuel Vites,Dizel,80500,6.0
Renault,Clio 1.5 dCi Joy,2018,47000,Manuel Vites,Dizel,96750,6.0
Renault,Megane 1.5 dCi Joy,2017,54500,Manuel Vites,Dizel,125500,6.0
Renault,Clio 1.5 dCi SportTourer Joy,2013,155000,Manuel Vites,Dizel,89500,6.0
Renault,Clio 1.5 dCi SportTourer Touch,2018,66000,Otomatik Vites,Dizel,119500,6.0
Renault,Clio 1.5 dCi SportTourer Touch,2018,46000,Otomatik Vites,Dizel,117250,6.0
Renault,R 9 1.4 Broadway,1992,230000,Manuel Vites,Benzin,14750,6.0
Renault,Megane 1.4 Authentique,2006,153000,Manuel Vites,Benzin,39650,6.0
Renault,Clio 1.5 dCi Icon,2017,80000,Otomatik Vites,Dizel,122900,6.0
Audi,Q7 3.0 TDI Quattro,2006,274654,Otomatik Vites,Dizel,162750,8.0
Renault,Symbol 1.5 dCi Joy,2014,170000,Manuel Vites,Dizel,58900,6.0
Renault,Megane 1.5 dCi Touch,2017,62000,Otomatik Vites,Dizel,141900,6.0
Renault,Symbol 1.5 dCi Joy,2014,207000,Manuel Vites,Dizel,53900,6.0
Renault,Symbol 1.5 dCi Joy,2014,160000,Manuel Vites,Dizel,63950,6.0
Renault,Clio 1.5 dCi Icon,2017,74000,Manuel Vites,Dizel,103900,6.0
Renault,Symbol 1.5 dCi Joy,2014,155000,Manuel Vites,Dizel,57950,6.0
Renault,Clio 1.5 dCi SportTourer Touch,2014,97000,Manuel Vites,Dizel,85900,6.0
Renault,Clio 1.5 dCi Icon,2016,59000,Otomatik Vites,Dizel,123500,6.0
Renault,Clio 1.5 dCi Icon,2014,83500,Manuel Vites,Dizel,89999,6.0
Renault,Fluence 1.5 dCi Extreme Edition,2012,190400,Otomatik Vites,Dizel,74999,6.0
Renault,Megane 1.5 dCi Touch,2018,67900,Otomatik Vites,Dizel,153500,6.0
Renault,Symbol 1.5 dCi Joy,2016,116000,Manuel Vites,Dizel,64999,6.0
Renault,Clio 1.5 dCi Touch,2016,106500,Otomatik Vites,Dizel,101999,6.0
Renault,Fluence 1.5 dCi Touch,2014,130000,Otomatik Vites,Dizel,104000,7.0
Renault,Megane 1.5 dCi Joy,2016,124000,Otomatik Vites,Dizel,134999,6.0
Renault,Megane 1.5 dCi Joy,2014,101000,Otomatik Vites,Dizel,107500,6.0
Renault,Megane 1.6 Sport Tourer Expression,2010,135000,Manuel Vites,Benzin,59950,6.0
Renault,Symbol 1.2 Joy,2016,73000,Manuel Vites,Benzin,66000,5.5
Renault,Megane Diğer,2009,194000,Manuel Vites,Dizel,45000,6.0
Renault,Symbol 1.2 Authentique,2012,150000,Manuel Vites,Benzin,48500,5.5
Renault,Clio 1.2 Extreme,2011,57000,Otomatik Vites,Benzin,56800,5.5
Renault,Fluence 1.5 dCi Touch Plus,2014,158000,Manuel Vites,Dizel,91750,6.0
Renault,Symbol,2017,96928,Otomatik Vites,Dizel,157000,6.0
Renault,Megane 1.5 dCi Touch,2017,64000,Otomatik Vites,Dizel,155900,6.0
Renault,Symbol 1.5 dCi Joy,2016,73000,Manuel Vites,Dizel,78900,6.0
Renault,Clio 1.5 dCi Touch,2018,57000,Otomatik Vites,Dizel,129900,6.0
Renault,Fluence 1.6 Extreme BVA,2012,143000,Manuel Vites,Benzin,62750,7.0
Renault,Fluence 1.5 dCi Dynamique,2012,190,Manuel Vites,Dizel,77500,6.0
Renault,Fluence 1.5 dCi Extreme,2010,300,Manuel Vites,Dizel,60000,6.0
Renault,Megane II Megane II,2005,300000,Manuel Vites,Dizel,49500,6.0
Renault,Clio 1.4 RTA,2001,193000,Manuel Vites,Benzin,29600,6.0
Renault,Megane 1.5 dCi Touch,2016,42600,Otomatik Vites,Dizel,146500,6.0
Mercedes,Vito 110 D,2000,250000,Manuel Vites,Dizel,49500,7.0
Renault,R 9 1.4 Spring,1994,146000,Manuel Vites,Benzin,14500,6.0
Renault,Laguna 1.9 DCi Expression,2005,218,Manuel Vites,Dizel,42500,7.0
Renault,Fluence 1.5 dCi Icon,2015,80000,Manuel Vites,Dizel,110000,6.0
Renault,Fluence 1.5 dCi Extreme Edition,2012,108000,Manuel Vites,Dizel,84000,6.0
Renault,Megane 1.5 DCi Extreme,2012,162000,Manuel Vites,Dizel,85000,6.0
Renault,Symbol 1.5 dCi Joy,2016,54000,Manuel Vites,Dizel,71500,6.0
Renault,Symbol 1.2 Joy,2013,154000,Manuel Vites,Benzin,61000,5.5
Renault,Symbol 1.2 Joy,2013,154000,Manuel Vites,Benzin,61000,5.5
Renault,9 Spring,1993,231,Manuel Vites,Benzin,12500,6.0
Renault,Fluence 1.5 dCi Business,2011,205,Manuel Vites,Dizel,68000,7.0
Renault,Fluence 1.5 dCi Icon,2015,84000,Otomatik Vites,Dizel,112000,6.0
Renault,Scenic 1.6 Dynamique,2001,11,Otomatik Vites,Benzin,41000,7.0
Renault,Clio 1.5 dCi Grandtour Executive,2011,157000,Manuel Vites,Dizel,60000,6.0
Renault,Symbol 1.5 dCi,2016,58000,Manuel Vites,Dizel,75000,6.0
Renault,Megane 1.5 dCi Touch,2016,109500,Manuel Vites,Dizel,133500,6.0
Renault,Megane 1.5 dCi Touch,2016,155000,Manuel Vites,Dizel,129500,6.0
Mercedes,Vito 110 D,2000,250000,Manuel Vites,Dizel,49500,7.0
Renault,Clio 1.5 dCi Joy,2016,112300,Manuel Vites,Dizel,65500,6.0
Renault,Fluence 1.5 dCi Touch,2015,92500,Manuel Vites,Dizel,92000,5.5
Renault,Scenic 1.5 DCi Privilege,2012,203000,Otomatik Vites,Dizel,103000,6.0
Renault,Clio 1.5 dCi SportTourer Joy,2017,84250,Manuel Vites,Dizel,86500,6.0
Renault,Clio 1.5 dCi Touch,2017,100000,Otomatik Vites,Dizel,108000,6.0
Renault,Fluence 1.5 dCi Touch,2015,163000,Manuel Vites,Dizel,86750,6.0
Renault,12 Toros,1993,56000,Manuel Vites,Benzin,17500,6.0
Renault,12 Toros,2000,54000,Manuel Vites,Benzin,25500,7.0
Renault,Symbol 1.5 dCi Joy,2015,87000,Manuel Vites,Dizel,70000,6.0
Renault,Megane 1.5 dCi Touch,2016,125000,Otomatik Vites,Dizel,129000,6.0
Renault,Modus 1.4 16V Dynamique,2006,113000,Manuel Vites,Benzin,31500,6.0
Renault,Fluence 1.5 dCi Icon,2013,226000,Manuel Vites,Dizel,90000,6.0
Renault,Megane II Megane II,2008,234000,Manuel Vites,Dizel,50500,6.0
Renault,19 1.6 Europa RTE,2000,170000,Manuel Vites,Benzin,25000,6.0
Renault,Megane 1.5 dCi Touch,2017,124000,Otomatik Vites,Dizel,139900,6.0
Renault,12 TSW,1988,120000,Manuel Vites,Benzin,15250,6.0
Renault,Broadway Broadway,1994,212,Manuel Vites,Benzin,21000,6.0
Renault,19 1.4 Europa RNA,1996,280000,Manuel Vites,Benzin,17500,6.0
Jeep,Cherokee 5.2,2000,249038,Otomatik Vites,Benzin,70750,8.0
Renault,Clio 1.2,2015,45000,Manuel Vites,Benzin,85000,5.5
Renault,Fluence 1.5 dCi Icon,2013,175,Manuel Vites,Dizel,88500,6.0
Renault,Fluence 1.5 dCi Icon,2014,108000,Otomatik Vites,Dizel,124000,6.0
Renault,R 9 1.4 Broadway 1.4 Broadway,1989,295000,Manuel Vites,Benzin,19000,6.0
Renault,Clio 1.2 Extreme,2008,117000,Otomatik Vites,Benzin,59500,5.5
Renault,Clio Diğer,2005,206000,Manuel Vites,Dizel,40750,6.0
Renault,Fluence 1.5 dCi Business,2012,163000,Otomatik Vites,Dizel,78500,6.0
Renault,Clio 1.2 Icon,2013,60000,Manuel Vites,Benzin,82000,5.5
Renault,Megane III Megane III,2011,300,Manuel Vites,Dizel,64500,7.0
Renault,Fluence 1.5 dCi Icon,2015,89000,Manuel Vites,Dizel,115000,6.0
Renault,Fluence 1.5 dCi Extreme Edition,2012,278000,Otomatik Vites,Dizel,64000,6.0
Renault,Symbol 1.5 dCi Authentique,2011,550000,Manuel Vites,Dizel,31250,6.0
Renault,Megane 1.5 dCi Touch,2013,153000,Manuel Vites,Dizel,85750,6.0
Renault,Fluence 1.5 dCi Extreme Edition,2012,208,Manuel Vites,Dizel,72500,6.0
Renault,Fluence 1.5 dCi Business,2012,217,Manuel Vites,Dizel,66000,6.0
Renault,Fluence 1.5 dCi Extreme Edition,2012,167,Manuel Vites,Dizel,74000,6.0
Renault,Symbol 1.5 dCi Authentique,2011,117000,Manuel Vites,Dizel,61000,6.0
Renault,9 Broadway,1997,193000,Manuel Vites,Benzin,18750,6.0
Audi,A3 A3 Sedan 1.6 TDI Dynamic,2017,52500,Otomatik Vites,Dizel,208500,6.0
Renault,Symbol 1.5 dCi Authentique,2011,155000,Manuel Vites,Dizel,42750,6.0
Renault,Symbol 1.5 dCi Joy,2019,400,Manuel Vites,Dizel,120000,6.0
Renault,Clio 1.0 TCe Icon,2020,0,Manuel Vites,Benzin,144500,5.5
Renault,Fluence 1.5 dCi Touch,2016,86950,Otomatik Vites,Dizel,125000,6.0
Renault,Scenic 1.5 dCi Icon,2014,87000,Manuel Vites,Dizel,135000,6.0
